fill	x	y	xmin	xmax	ymin	ymax
#959595	2.75	5	2.625	2.875	2.5	7.5
#999999	-3.25	5	-3.375	-3.125	2.5	7.5
#EFEFEF	5.5	5	5.375	5.625	2.5	7.5
#9F9F9F	0.75	10	0.625	0.875	7.5	12.5
#9D9D9D	0.25	5	0.125	0.375	2.5	7.5
#BEBEBE	-4.5	5	-4.625	-4.375	2.5	7.5
#EFEFEF	1.25	25	1.125	1.375	22.5	27.5
#9A9A9A	-0.25	5	-0.375	-0.125	2.5	7.5
#C2C2C2	-0.5	10	-0.625	-0.375	7.5	12.5
#C2C2C2	-3.5	5	-3.625	-3.375	2.5	7.5
#999999	-0.75	10	-0.875	-0.625	7.5	12.5
#BEBEBE	-0.75	15	-0.875	-0.625	12.5	17.5
#D3D3D3	1.5	15	1.375	1.625	12.5	17.5
#A7A7A7	1.25	10	1.125	1.375	7.5	12.5
#A1A1A1	1	10	0.875	1.125	7.5	12.5
#B2B2B2	-1	15	-1.125	-0.875	12.5	17.5
#DFDFDF	-1.5	25	-1.625	-1.375	22.5	27.5
#D6D6D6	-5.25	5	-5.375	-5.125	2.5	7.5
#A0A0A0	-1	10	-1.125	-0.875	7.5	12.5
#D0D0D0	3	5	2.875	3.125	2.5	7.5
#B1B1B1	-1.25	10	-1.375	-1.125	7.5	12.5
#D3D3D3	3.75	5	3.625	3.875	2.5	7.5
#DFDFDF	-1.75	15	-1.875	-1.625	12.5	17.5
#FFFFFF	-2.25	25	-2.375	-2.125	22.5	27.5
#DFDFDF	-1.75	20	-1.875	-1.625	17.5	22.5
#CBCBCB	4.5	5	4.375	4.625	2.5	7.5
#FFFFFF	-2.75	10	-2.875	-2.625	7.5	12.5
#FFFFFF	-2.25	15	-2.375	-2.125	12.5	17.5
#CBCBCB	-3	5	-3.125	-2.875	2.5	7.5
#CBCBCB	-1.25	25	-1.375	-1.125	22.5	27.5
#CDCDCD	0.5	10	0.375	0.625	7.5	12.5
#DADADA	-3.75	5	-3.875	-3.625	2.5	7.5
#DFDFDF	-1.25	30	-1.375	-1.125	27.5	32.5
#B9B9B9	1.25	15	1.125	1.375	12.5	17.5
#EFEFEF	1	25	0.875	1.125	22.5	27.5
#DADADA	1.25	20	1.125	1.375	17.5	22.5
#D3D3D3	1.5	20	1.375	1.625	17.5	22.5
#BDBDBD	1	15	0.875	1.125	12.5	17.5
#C2C2C2	-1.25	20	-1.375	-1.125	17.5	22.5
#EFEFEF	5.25	5	5.125	5.375	2.5	7.5
#C5C5C5	5	5	4.875	5.125	2.5	7.5
#C7C7C7	-1.25	15	-1.375	-1.125	12.5	17.5
#CDCDCD	0.75	15	0.625	0.875	12.5	17.5
#FFFFFF	-0.75	20	-0.875	-0.625	17.5	22.5
#FFFFFF	-1.75	10	-1.875	-1.625	7.5	12.5
#FFFFFF	-2	30	-2.125	-1.875	27.5	32.5
#EFEFEF	-2	25	-2.125	-1.875	22.5	27.5
#FFFFFF	-2.5	20	-2.625	-2.375	17.5	22.5
#EFEFEF	-2	10	-2.125	-1.875	7.5	12.5
#EFEFEF	2	10	1.875	2.125	7.5	12.5
#DADADA	1.75	10	1.625	1.875	7.5	12.5
#BCBCBC	1.5	10	1.375	1.625	7.5	12.5
#DFDFDF	1.75	15	1.625	1.875	12.5	17.5
#EFEFEF	2	15	1.875	2.125	12.5	17.5
#FFFFFF	1.75	25	1.625	1.875	22.5	27.5
#FFFFFF	2	30	1.875	2.125	27.5	32.5
#FFFFFF	2.25	35	2.125	2.375	32.5	37.5
#E6E6E6	1.5	25	1.375	1.625	22.5	27.5
#EFEFEF	-2	15	-2.125	-1.875	12.5	17.5
#DFDFDF	1.5	30	1.375	1.625	27.5	32.5
#FFFFFF	-1.75	35	-1.875	-1.625	32.5	37.5
#D0D0D0	-1	20	-1.125	-0.875	17.5	22.5
#DFDFDF	-1.75	25	-1.875	-1.625	22.5	27.5
#DADADA	-1.5	15	-1.625	-1.375	12.5	17.5
#E6E6E6	1.75	20	1.625	1.875	17.5	22.5
#FFFFFF	-1.25	40	-1.375	-1.125	37.5	42.5
#FFFFFF	2.25	10	2.125	2.375	7.5	12.5
#FFFFFF	-2.5	30	-2.625	-2.375	27.5	32.5
#EFEFEF	4	5	3.875	4.125	2.5	7.5
#FFFFFF	5.75	5	5.625	5.875	2.5	7.5
#EFEFEF	-5.5	5	-5.625	-5.375	2.5	7.5
#FFFFFF	2.25	25	2.125	2.375	22.5	27.5
#FFFFFF	2.25	15	2.125	2.375	12.5	17.5
#EFEFEF	2	35	1.875	2.125	32.5	37.5
#FFFFFF	2	20	1.875	2.125	17.5	22.5
#FFFFFF	2.25	55	2.125	2.375	52.5	57.5
#FFFFFF	2	40	1.875	2.125	37.5	42.5
#E6E6E6	1	20	0.875	1.125	17.5	22.5
#EFEFEF	-1.5	20	-1.625	-1.375	17.5	22.5
#FFFFFF	-1.5	35	-1.625	-1.375	32.5	37.5
#FFFFFF	-2	60	-2.125	-1.875	57.5	62.5
#FFFFFF	-1.5	45	-1.625	-1.375	42.5	47.5
#FFFFFF	-2	45	-2.125	-1.875	42.5	47.5
#EFEFEF	-1.5	30	-1.625	-1.375	27.5	32.5
